2903	august	[(4, 2.864424228668213)]
2904	chew	[(2, 2.3129701614379883), (3, 2.0991485118865967)]
2905	similar	[(1, 2.357182741165161), (12, 1.7665271759033203)]
2906	mason	[(8, 4.73309850692749), (5, 1.883764624595642)]
2907	to_work	[(11, 2.8196592330932617), (13, 2.098916530609131)]
2908	fill	[(8, 1.7639650106430054), (12, 1.648474931716919)]
2909	milk	[(6, 2.4191136360168457), (10, 2.0047214031219482)]
2910	nothing_in	[(10, 1.0290238857269287)]
2911	gag	[(10, 1.0290238857269287)]
2912	powder	[(2, 2.2169482707977295), (13, 1.7740343809127808)]
2913	pair	[(1, 2.7418758869171143), (10, 0.6986660957336426)]
2914	breakfast_and	[(5, 1.883764624595642), (10, 1.4933147430419922)]
2915	downsid	[(10, 1.0290238857269287)]
2916	comes_with	[(7, 1.5771507024765015), (10, 1.4795712232589722)]
2917	wouldnt	[(2, 2.2169482707977295), (4, 1.498590111732483)]
2918	leav	[(11, 1.129047155380249), (1, 1.1046167612075806)]
2919	opt	[(1, 2.5840816497802734)]
2920	working_great	[(15, 2.4971163272857666), (4, 2.309976100921631)]
2921	path	[(5, 2.335911989212036)]
2922	strength	[(15, 3.096482515335083)]
2923	odd	[(13, 2.899850606918335), (10, 1.4933147430419922)]
2924	jump	[(9, 2.6957614421844482), (1, 1.7544881105422974)]
2925	retail	[(10, 2.0358903408050537), (0, 0.7160161733627319)]
2926	bake	[(5, 3.7287981510162354)]
2927	the_money	[(16, 2.379987955093384), (17, 1.9612301588058472)]
2928	prior	[(0, 1.8016666173934937), (10, 0.8298423886299133)]
2929	most	[]
2930	kitchen	[(12, 1.7787481546401978), (17, 1.6174542903900146)]
2931	cardboard	[(12, 3.026430130004883)]
2932	leari	[(17, 4.14562463760376)]
2933	cover	[(14, 2.4254021644592285), (4, 1.9431177377700806)]
2934	concept	[(11, 2.6375327110290527), (4, 2.309976100921631)]
2935	extractor	[(12, 2.4406235218048096), (10, 0.8298423886299133)]
2936	yucca	[(10, 1.0290238857269287)]
2937	con	[(3, 1.5876796245574951), (13, 1.2323483228683472)]
2938	confirm	[(0, 0.8878768086433411)]
2939	consid	[(12, 2.0548250675201416), (10, 1.2572609186172485)]
2940	straight	[(17, 2.8147132396698), (6, 2.5399646759033203)]
2941	top	[(6, 0.9481135010719299), (4, 0.8971566557884216)]
2942	cottag	[(0, 0.8878768086433411)]
2943	bank	[(0, 0.8878768086433411)]
2944	very_happy_with	[(8, 2.9795327186584473), (15, 2.3545570373535156)]
2945	i_cannot	[(1, 2.5840816497802734)]
2946	we	[]
2947	malfunct	[(9, 2.5287225246429443)]
2948	instruct	[(0, 2.1554901599884033), (17, 2.104566812515259)]
2949	ship	[(14, 2.4657366275787354), (4, 2.3157851696014404)]
2950	purchas	[]
2951	success	[(0, 0.8878768086433411)]
2952	screw	[(6, 2.5399646759033203), (10, 2.4164600372314453)]
2953	dollar	[(19, 2.562753200531006), (3, 1.8046319484710693)]
2954	ancient	[(0, 0.8878768086433411)]
2955	nuti	[(10, 1.0290238857269287)]
2956	refurb	[(14, 3.8735365867614746)]
2957	internet	[(0, 0.8878768086433411)]
2958	us	[]
2959	email	[(4, 1.9448294639587402), (0, 1.516870379447937)]
2960	broken	[(4, 2.3567919731140137), (9, 2.178311586380005)]
2961	smell	[(9, 1.8137526512145996), (14, 1.6404162645339966)]
2962	quarter	[(10, 1.0290238857269287)]
2963	incid	[(5, 2.335911989212036)]
2964	such	[]
2965	72oz	[(5, 3.6126155853271484), (6, 3.1082725524902344)]
2966	fell	[(7, 3.124563694000244), (9, 1.7169015407562256)]
2967	no_problem	[(8, 3.4685864448547363), (2, 2.7472362518310547)]
2968	switch	[(6, 4.666434288024902)]
2969	fantast	[(15, 2.8230392932891846), (5, 1.892960786819458)]
2970	circumst	[(9, 2.5287225246429443)]
2971	print	[(11, 2.6375327110290527), (10, 0.8298423886299133)]
2972	isnt	[(16, 1.3643759489059448), (14, 1.3275034427642822)]
2973	margarita	[(15, 3.7403016090393066), (0, 2.9015114307403564)]
2974	soft	[(18, 2.7492287158966064), (8, 2.510568380355835)]
2975	gasket	[(11, 3.3527400493621826), (9, 2.317538261413574)]
2976	smooth	[(12, 1.3927985429763794), (5, 1.2121068239212036)]
2977	friend	[(9, 1.7169015407562256), (10, 1.2572609186172485)]
2978	underneath	[]
2979	berri	[(15, 2.0610129833221436), (3, 2.058633804321289)]
2980	extra	[(5, 2.362550973892212), (9, 2.0156261920928955)]
2981	decker	[(17, 3.8854806423187256), (15, 2.1023879051208496)]
2982	appetit	[(10, 1.0290238857269287)]
2983	were	[]
2984	refurbish	[(0, 0.8878768086433411)]
2985	includ	[]
2986	fit	[(4, 1.0425066947937012), (11, 0.9495302438735962)]
2987	construct	[(19, 2.562753200531006), (4, 1.6719642877578735)]
2988	desert	[(0, 0.8878768086433411)]
2989	impress	[(1, 2.2088894844055176), (2, 1.5138055086135864)]
2990	lot	[(6, 2.0736210346221924), (2, 1.5138055086135864)]
2991	rim	[(17, 4.14562463760376)]
2992	excel	[(15, 2.4710893630981445), (5, 2.3608391284942627)]
2993	great_valu	[(15, 5.3334527015686035), (16, 3.2105259895324707)]
2994	5	[]
2995	polici	[(13, 4.891139984130859), (9, 2.0392541885375977)]
2996	anything_i	[(10, 1.4933147430419922), (0, 0.7160161733627319)]
2997	happen	[(13, 1.8228650093078613), (9, 1.8137526512145996)]
2998	recent	[(2, 2.3129701614379883), (9, 1.7169015407562256)]
2999	flour	[(1, 2.5840816497802734)]
3000	was_in	[(12, 1.7665271759033203), (9, 1.476015329360962)]
3001	bummer	[(12, 3.026430130004883)]
3002	to_do	[(3, 1.5876796245574951), (12, 1.562429428100586)]
3003	consum	[(12, 2.4406235218048096), (4, 2.309976100921631)]
3004	set	[(2, 1.1356006860733032), (18, 1.0745829343795776)]
3005	ton	[(8, 2.183509588241577), (11, 1.6603529453277588)]
3006	25	[]
3007	halfway	[(0, 0.8878768086433411)]
3008	ok	[]
3009	cancer	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
3010	packag	[(12, 2.092172861099243), (4, 1.498590111732483)]
3011	par	[(16, 3.2105259895324707), (10, 0.8298423886299133)]
3012	invest	[(8, 2.510568380355835), (1, 1.5083284378051758)]
3013	trick	[(7, 3.7112083435058594), (12, 3.676567554473877)]
3014	give	[(11, 2.1740214824676514), (9, 1.679978609085083)]
3015	bit	[(11, 1.6555218696594238), (18, 1.614169716835022)]
3016	point	[(2, 1.9419987201690674), (3, 1.2062602043151855)]
3017	nook	[(1, 2.5840816497802734)]
3018	order	[(17, 1.5031118392944336), (9, 1.2875570058822632)]
3019	smoothest	[(15, 4.6380615234375)]
3020	rememb	[(2, 2.7472362518310547), (0, 1.3064460754394531)]
3021	each	[]
3022	leak	[(4, 0.4840497672557831), (16, 0.44296446442604065)]
3023	pure	[(0, 2.300764799118042), (2, 1.9884538650512695)]
3024	vitamix	[(0, 2.52463436126709), (2, 1.9419987201690674)]
3025	oh	[(12, 2.4406235218048096), (0, 1.3064460754394531)]
3026	miss	[(13, 2.441460371017456), (1, 1.7544881105422974)]
3027	kick	[(5, 1.5859909057617188), (10, 0.6986660957336426)]
3028	so_it	[(8, 2.011422872543335), (5, 1.594910979270935)]
3029	technolog	[(1, 2.083897590637207), (0, 1.3064460754394531)]
3030	cours	[]
3031	juic	[(5, 2.362550973892212), (16, 2.0210580825805664)]
3032	devil	[(10, 1.0290238857269287)]
3033	pay	[(4, 3.245157480239868), (14, 2.7708451747894287)]
3034	easy_to_mak	[(9, 2.5287225246429443)]
3035	squirt	[(15, 3.096482515335083)]
3036	cheaper	[(14, 1.7212815284729004), (15, 1.375982403755188)]
3037	dental	[(10, 1.8517451286315918)]
3038	correct	[(10, 1.4933147430419922), (0, 0.7160161733627319)]
3039	stretch	[(10, 1.8517451286315918)]
3040	comment	[(1, 1.7544881105422974), (10, 1.2572609186172485)]
3041	if_it	[(13, 3.021507740020752), (9, 2.317538261413574)]
3042	30day	[]
3043	shake	[(6, 1.2612879276275635), (16, 1.1626495122909546)]
3044	justifi	[(0, 0.8878768086433411)]
3045	usp	[(11, 3.270601987838745)]
3046	morn	[(10, 1.031928300857544), (8, 0.9826016426086426)]
3047	tv	[(12, 3.676567554473877), (13, 2.899850606918335)]
3048	cabinet	[(4, 1.9448294639587402), (9, 1.7169015407562256)]
3049	untouch	[(6, 1.8914711475372314), (0, 0.7160161733627319)]
3050	spoon	[(15, 1.5719596147537231), (4, 1.4541529417037964)]
3051	includ	[]
3052	pulver	[(0, 2.63663911819458), (16, 2.3237838745117188)]
3053	pocket	[(15, 3.096482515335083)]
3054	thing	[(17, 0.7541642189025879), (7, 0.7069167494773865)]
3055	motor	[(6, 0.8538225293159485), (9, 0.798201858997345)]
3056	first	[]
3057	select	[(13, 3.5958824157714844)]
3058	yea	[(0, 0.8878768086433411)]
3059	better	[(11, 1.447286605834961), (17, 1.305627465248108)]
3060	eros	[]
3061	today	[(18, 2.0929818153381348), (14, 1.7212815284729004)]
3062	shave	[(0, 1.8016666173934937), (10, 0.8298423886299133)]
3063	outsid	[]
3064	i_v	[]
3065	manual	[(12, 1.7665271759033203), (1, 1.5083284378051758)]
3066	because_i_don_t	[(12, 3.026430130004883)]
3067	32	[]
3068	sharp	[(1, 4.192159175872803), (0, 3.7769925594329834)]
3069	applianc	[(19, 3.474090337753296), (4, 2.552375316619873)]
3070	potato	[(10, 1.0290238857269287)]
3071	tablespoon	[(10, 1.0290238857269287)]
3072	forget	[(13, 2.098916530609131), (1, 1.5083284378051758)]
3073	crush	[(18, 1.6386345624923706), (1, 1.601466417312622)]
3074	transfer	[(0, 0.8878768086433411)]
3075	decemb	[(6, 2.345468282699585)]
3076	i_know	[(9, 2.0392541885375977), (10, 0.8298423886299133)]
3077	overfil	[(12, 2.4406235218048096), (10, 0.8298423886299133)]
3078	given	[(19, 2.228896141052246), (11, 1.6603529453277588)]
3079	essentakl	[(19, 4.390531539916992)]
3080	i_might	[(9, 2.5287225246429443)]
3081	explain	[(11, 2.2206079959869385), (12, 2.0548250675201416)]
3082	way	[(2, 1.9419987201690674), (4, 1.7060703039169312)]
3083	somehow	[]
3084	set	[(2, 1.1356006860733032), (18, 1.0745829343795776)]
3085	won_t_even	[(9, 2.5287225246429443)]
3086	happen	[(13, 1.8228650093078613), (9, 1.8137526512145996)]
3087	yes	[(0, 3.1284773349761963), (17, 2.4198009967803955)]
3088	row	[(14, 3.8735365867614746)]
3089	sever	[]
3090	do	[]
3091	steadi	[(19, 4.390531539916992)]
3092	opportun	[(5, 2.335911989212036)]
3093	circul	[(6, 3.7409634590148926)]
3094	invigor8	[(0, 2.7565579414367676)]
3095	i_didn_t_even	[(1, 2.5840816497802734)]
3096	gasket	[(11, 3.3527400493621826), (9, 2.317538261413574)]
3097	good_and	[(6, 1.8914711475372314), (10, 0.8298423886299133)]
3098	ll	[(16, 1.9068487882614136), (17, 1.4207509756088257)]
3099	challeng	[(1, 2.083897590637207), (0, 0.7160161733627319)]
3100	random	[(10, 1.0290238857269287)]
3101	prais	[]
3102	upset	[(19, 3.540684700012207), (10, 0.8298423886299133)]
3103	pop	[(0, 2.1770575046539307), (9, 1.7169015407562256)]
3104	minus	[(10, 1.0290238857269287)]
3105	creami	[(3, 2.0991485118865967), (10, 1.2572609186172485)]
3106	aw	[(4, 1.9448294639587402), (9, 1.7169015407562256)]
3107	info	[(14, 2.629976511001587), (4, 1.9448294639587402)]
3108	carrot	[(10, 1.566129207611084), (12, 1.5363967418670654)]
3109	pick	[(0, 1.3064460754394531), (10, 0.8298423886299133)]
3110	sound	[(16, 2.4724783897399902), (17, 1.842189073562622)]
3111	bottom	[(17, 0.8132118582725525), (9, 0.7370265126228333)]
3112	crank	[(15, 4.6380615234375)]
3113	proud	[(5, 2.335911989212036)]
3114	watt	[(13, 3.8726253509521484), (6, 2.723797559738159)]
3115	heat	[(17, 3.340336561203003), (1, 3.280193328857422)]
3116	worthi	[(10, 1.0290238857269287)]
3117	nut	[(5, 2.531704902648926), (12, 2.0548250675201416)]
3118	to_do	[(3, 1.5876796245574951), (12, 1.562429428100586)]
3119	lift	[(11, 1.6603529453277588), (4, 1.4541529417037964)]
3120	ware	[(0, 0.8878768086433411)]
3121	won_t	[(15, 1.3939623832702637), (12, 1.3702094554901123)]
3122	rascal	[(0, 1.6200236082077026)]
3123	combo	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
3124	haul	[(10, 1.0290238857269287)]
3125	lip	[(17, 4.14562463760376)]
3126	member	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
3127	extend	[(13, 2.098916530609131), (2, 1.9884538650512695)]
3128	digit	[(0, 0.8878768086433411)]
3129	spong	[(0, 0.8878768086433411)]
3130	land	[(3, 2.4932687282562256), (1, 2.083897590637207)]
3131	written	[(11, 3.270601987838745)]
3132	new	[(7, 2.0449817180633545), (14, 1.7212815284729004)]
3133	all_ingredi	[(12, 3.026430130004883)]
3134	februari	[(18, 4.71000337600708)]
3135	structur	[(2, 3.406636953353882)]
3136	anymor	[(13, 2.098916530609131), (9, 1.476015329360962)]
3137	plus	[(6, 2.0736210346221924), (13, 1.5979005098342896)]
3138	brew	[(17, 4.14562463760376)]
3139	img	[(3, 3.0917115211486816)]
3140	necessari	[(13, 2.899850606918335), (0, 0.7160161733627319)]
3141	work_with	[(15, 3.096482515335083)]
3142	prompt	[(0, 0.8878768086433411)]
3143	yous	[(5, 3.7287981510162354)]
3144	clip	[(4, 4.3727521896362305)]
3145	ve	[(13, 2.0196497440338135), (18, 1.8376518487930298)]
3146	rearrang	[(9, 2.5287225246429443)]
3147	heavili	[(18, 3.7983181476593018), (3, 2.4932687282562256)]
3148	forward	[]
3149	edg	[(15, 2.4971163272857666), (1, 2.083897590637207)]
3150	day	[]
3151	requir	[(0, 1.3993935585021973), (1, 1.3118343353271484)]
3152	blaaaam	[(0, 0.8878768086433411)]
3153	the_only_thing_it	[(9, 3.9704272747039795)]
3154	experi	[(19, 2.644817352294922), (14, 1.7212815284729004)]
3155	glad	[(11, 2.2206079959869385), (0, 1.87159264087677)]
3156	year	[]
3157	healthcar	[(1, 2.5840816497802734)]
3158	tool	[(17, 3.340336561203003), (14, 2.2609832286834717)]
3159	bargain	[(17, 3.3431828022003174), (5, 1.883764624595642)]
3160	oat	[(6, 2.345468282699585)]
3161	well_worth	[(1, 1.7544881105422974), (10, 1.7140696048736572)]
3162	i_ord	[]
3163	job	[(17, 1.340562343597412), (15, 1.2391923666000366)]
3164	nap	[(13, 2.899850606918335), (3, 2.4932687282562256)]
3165	call	[(4, 1.9431177377700806), (13, 1.5979005098342896)]
3166	posit	[(4, 1.4541529417037964), (1, 1.3118343353271484)]
3167	item	[(14, 0.8869719505310059), (7, 0.8621789216995239)]
3168	beat	[(15, 1.5719596147537231), (4, 1.4541529417037964)]
3169	know_if	[(0, 0.8878768086433411)]
3170	brought	[(0, 0.8878768086433411)]
3171	plain	[(0, 0.8878768086433411)]
3172	shake	[(6, 1.2612879276275635), (16, 1.1626495122909546)]
3173	tri	[(16, 1.2694247961044312), (14, 1.2452548742294312)]
3174	works_perfect	[(16, 3.2105259895324707), (15, 2.4971163272857666)]
3175	bang	[(0, 0.8878768086433411)]
3176	user	[(3, 2.0991485118865967), (4, 1.9448294639587402)]
3177	as_impress	[(12, 3.026430130004883)]
3178	readi	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
3179	as_i_d	[(12, 2.4406235218048096), (0, 0.7160161733627319)]
3180	32oz	[(5, 3.6126155853271484), (6, 3.1082725524902344)]
3181	v8	[]
3182	overh	[(9, 2.0392541885375977), (10, 0.8298423886299133)]
3183	chop	[(5, 1.8207494020462036), (18, 1.614169716835022)]
3184	ear	[(16, 2.3237838745117188), (14, 2.2609832286834717)]
3185	tini	[(6, 1.8914711475372314), (0, 0.7160161733627319)]
3186	good_deal	[(18, 4.71000337600708)]
3187	retreat	[(0, 0.8878768086433411)]
3188	shot	[(11, 2.6375327110290527), (10, 0.8298423886299133)]
3189	secur	[(0, 2.001037836074829), (12, 1.5363967418670654)]
3190	even	[]
3191	innov	[(0, 0.8878768086433411)]
3192	capac	[(2, 2.526850938796997), (15, 1.5719596147537231)]
3193	was_i	[(4, 2.309976100921631), (10, 0.8298423886299133)]
3194	0	[]
3195	normal	[(14, 2.2609832286834717), (4, 1.6719642877578735)]
3196	finger	[(1, 4.531895637512207), (6, 1.8914711475372314)]
3197	stick	[(2, 2.211827039718628), (1, 2.2088894844055176)]
3198	oper	[(13, 1.5979005098342896), (11, 1.4533557891845703)]
3199	the_hardest	[(15, 3.096482515335083)]
3200	pour	[(4, 1.8409711122512817), (0, 1.6996017694473267)]
3201	cherri	[(0, 0.8878768086433411)]
3202	infinit	[(10, 1.0290238857269287)]
3203	issu	[(10, 1.4717258214950562), (11, 1.451849102973938)]
3204	nice	[(8, 1.1536585092544556), (3, 1.0920562744140625)]
3205	advert	[(0, 0.8878768086433411)]
3206	close	[(7, 2.729835033416748), (6, 2.5852742195129395)]
3207	begin	[(16, 2.3237838745117188), (13, 2.098916530609131)]
3208	facil	[(14, 3.8735365867614746)]
3209	contain	[(3, 0.5638129711151123), (13, 0.5541869401931763)]
3210	flip	[(1, 2.5840816497802734)]
3211	year_old	[(10, 1.8517451286315918)]
3212	peopl	[(3, 1.5876796245574951), (16, 1.3643759489059448)]
3213	the_back_of	[(1, 2.083897590637207), (0, 0.7160161733627319)]
3214	bpa	[(6, 3.0168492794036865), (10, 0.8298423886299133)]
3215	summari	[(13, 2.899850606918335), (10, 0.8298423886299133)]
3216	dissatisfi	[(9, 2.5287225246429443)]
3217	side	[(1, 1.6889792680740356), (3, 1.669774055480957)]
3218	generous	[(0, 0.8878768086433411)]
3219	pure	[(0, 2.300764799118042), (2, 1.9884538650512695)]
3220	chewier	[(1, 2.5840816497802734)]
3221	300	[]
3222	thing_i	[(11, 2.6375327110290527), (10, 0.8298423886299133)]
3223	awesom	[(5, 2.8917808532714844), (15, 2.4093217849731445)]
3224	yuck	[(10, 1.0290238857269287)]
3225	brevill	[]
3226	storag	[(5, 2.335911989212036)]
3227	note	[(9, 2.5287225246429443)]
3228	an	[]
3229	review	[(4, 1.3777109384536743), (11, 1.2469173669815063)]
3230	give	[(11, 2.1740214824676514), (9, 1.679978609085083)]
3231	suppos	[]
3232	toss	[(11, 2.2206079959869385), (10, 0.6986660957336426)]
3233	neither	[]
3234	other	[]
3235	million_tim	[(0, 0.8878768086433411)]
3236	outshon	[(0, 0.8878768086433411)]
3237	organ	[(10, 2.5245516300201416)]
3238	amount	[(14, 1.9664386510849), (4, 1.4541529417037964)]
3239	happi	[(5, 1.892960786819458), (13, 1.8254848718643188)]
3240	steel	[(10, 1.0290238857269287)]
3241	import	[(1, 2.5840816497802734)]
3242	than_i_expect	[(5, 2.335911989212036)]
3243	yucki	[(10, 1.0290238857269287)]
3244	round	[]
3245	exact	[(16, 1.9068487882614136), (9, 1.3607089519500732)]
3246	well	[]
3247	able_to_tak	[(8, 4.301128387451172)]
3248	oil	[(19, 2.562753200531006), (4, 1.6719642877578735)]
3249	hole	[(8, 2.183509588241577), (6, 1.8991365432739258)]
3250	enough_to	[(18, 3.197903871536255), (6, 2.5399646759033203)]
3251	color	[(11, 2.2206079959869385), (5, 1.5859909057617188)]
3252	skip	[(6, 2.345468282699585)]
3253	do_not	[(18, 1.0745829343795776), (19, 1.0016957521438599)]
3254	deliv	[(11, 3.8956243991851807), (0, 0.7160161733627319)]
3255	blade	[(0, 0.5798707008361816), (2, 0.5582624673843384)]
3256	aren	[(12, 3.676567554473877), (6, 1.8914711475372314)]
3257	i_d	[(12, 2.0258936882019043), (17, 1.842189073562622)]
3258	agre	[]
3259	hype	[(5, 1.883764624595642), (0, 1.3064460754394531)]
3260	paid	[(13, 1.5979005098342896), (4, 1.2728627920150757)]
3261	unit	[(13, 2.300267219543457), (18, 2.0929818153381348)]
3262	piec	[(8, 0.6753851771354675), (1, 0.6466746926307678)]
3263	sink	[(1, 2.083897590637207), (10, 0.8298423886299133)]
3264	maximum	[(2, 2.7472362518310547), (4, 2.309976100921631)]
3265	control	[(11, 1.9090502262115479), (9, 1.476015329360962)]
3266	seem	[]
3267	durat	[(11, 3.270601987838745)]
3268	concern	[(13, 1.5979005098342896), (12, 1.3448532819747925)]
3269	produc	[(3, 2.0991485118865967), (10, 0.6986660957336426)]
3270	peak	[(6, 2.345468282699585)]
3271	french	[(18, 4.71000337600708)]
3272	engag	[(0, 0.8878768086433411)]
3273	conveni	[(6, 2.7033493518829346), (5, 2.362550973892212)]
3274	watermelon	[(0, 0.8878768086433411)]
3275	perhap	[]
3276	room	[(5, 1.892960786819458), (2, 1.7294124364852905)]
3277	mine	[(12, 1.562429428100586), (16, 1.3643759489059448)]
3278	kind	[]
3279	soon	[(15, 2.4971163272857666), (0, 1.3064460754394531)]
3280	expir	[(14, 3.8735365867614746)]
3281	design	[(6, 1.414597749710083), (0, 1.4096566438674927)]
3282	fast	[(8, 1.911290168762207), (10, 1.7620513439178467)]
3283	i_us	[(15, 0.7106059789657593), (6, 0.6694813966751099)]
3284	daili	[(17, 1.7199472188949585), (10, 1.6091902256011963)]
3285	upsid	[(0, 0.8878768086433411)]
3286	commit	[(2, 3.406636953353882)]
3287	our	[]
3288	of_tim	[(14, 2.629976511001587), (5, 1.5859909057617188)]
3289	reliabl	[(6, 3.0168492794036865), (2, 2.7472362518310547)]
3290	zombi	[(11, 3.270601987838745)]
3291	time	[(4, 0.3468444049358368), (9, 0.3423793613910675)]
3292	loud	[(12, 0.9179726243019104), (17, 0.8532974720001221)]
3293	bunch	[(0, 2.2341086864471436)]
3294	rv	[(16, 3.9811270236968994)]
3295	now_i	[(13, 2.300267219543457), (19, 1.9510183334350586)]
3296	mixtur	[(15, 2.3545570373535156), (3, 2.351839065551758)]
3297	cant	[(19, 1.788817286491394), (18, 1.4155843257904053)]
3298	turn	[(9, 1.924959421157837), (13, 1.5557814836502075)]
3299	wash	[(0, 1.5564227104187012), (19, 1.3195676803588867)]
3300	precaut	[(0, 0.8878768086433411)]
3301	harm	[(0, 1.6200236082077026)]
3302	own	[]
3303	flimsi	[(18, 4.2358012199401855), (6, 2.5399646759033203)]
3304	would	[]
3305	seed	[(2, 2.29469633102417), (3, 2.167630195617676)]
3306	hooray	[(0, 0.8878768086433411)]
3307	work	[(15, 0.20759116113185883), (13, 0.20535708963871002)]
3308	sympathi	[(2, 3.406636953353882)]
3309	going_to_us	[(17, 3.3431828022003174), (0, 0.7160161733627319)]
3310	famili	[(5, 2.176499366760254), (9, 1.476015329360962)]
3311	far	[]
3312	the_way	[(2, 1.7676559686660767), (7, 1.3831197023391724)]
3313	sooner	[(19, 2.9809954166412354), (9, 1.7169015407562256)]
3314	provid	[(6, 1.8914711475372314), (10, 0.8298423886299133)]
3315	so_im	[(13, 3.5146188735961914), (17, 2.8147132396698)]
3316	anybodi	[]
3317	averag	[(7, 3.124563694000244), (10, 0.6986660957336426)]
3318	green	[(2, 2.5238852500915527), (3, 1.2062602043151855)]
3319	mixer	[(5, 2.531704902648926), (10, 1.7140696048736572)]
3320	longev	[(13, 2.899850606918335), (1, 2.083897590637207)]
3321	coupl	[(13, 2.899850606918335), (6, 1.8914711475372314)]
3322	friend	[(9, 1.7169015407562256), (10, 1.2572609186172485)]
3323	send	[(3, 2.058633804321289), (19, 1.9510183334350586)]
3324	multi	[(15, 2.1023879051208496), (0, 1.099931240081787)]
3325	refus	[(14, 2.629976511001587), (11, 2.2206079959869385)]
3326	protect	[(14, 3.208317995071411), (19, 2.228896141052246)]
3327	kinda	[(9, 2.5287225246429443)]
3328	redicul	[(0, 0.8878768086433411)]
3329	anyway	[]
3330	effort	[(9, 2.0392541885375977), (0, 0.7160161733627319)]
3331	turn_on	[(0, 1.6200236082077026)]
3332	steer	[(18, 4.71000337600708)]
3333	went	[(16, 2.1708524227142334), (14, 2.12951922416687)]
3334	tell	[(16, 2.3237838745117188), (1, 1.5083284378051758)]
3335	hp	[(1, 2.5840816497802734)]
3336	shred	[(11, 3.2798285484313965), (6, 3.1683223247528076)]
3337	the_only_thing_i	[(4, 1.9448294639587402), (6, 1.5924792289733887)]
3338	debat	[(14, 3.8735365867614746)]
3339	need	[]
3340	2or	[]
3341	garnish	[(0, 0.8878768086433411)]
3342	happier	[(0, 0.8878768086433411)]
3343	the_tim	[(15, 2.1023879051208496), (12, 2.0548250675201416)]
3344	6	[]
3345	realli	[]
3346	anywher	[]
3347	to_replac	[(13, 3.079021453857422), (14, 1.9664386510849)]
3348	score	[(10, 1.0290238857269287)]
3349	major	[(9, 1.7169015407562256), (10, 1.7140696048736572)]
3350	sale	[(13, 3.5146188735961914), (16, 2.703026056289673)]
3351	brand	[(16, 1.584402322769165), (19, 1.5405142307281494)]
3352	ridicul	[(4, 2.968924045562744), (2, 2.3129701614379883)]
3353	fall	[(3, 2.4932687282562256), (0, 0.7160161733627319)]
3354	design	[(6, 1.414597749710083), (0, 1.4096566438674927)]
3355	non	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
3356	receiv	[(14, 2.4254021644592285), (11, 1.4533557891845703)]
3357	umbrella	[(0, 0.8878768086433411)]
3358	ingredients_not	[(9, 2.5287225246429443)]
3359	loosen	[(15, 2.4971163272857666), (9, 2.0392541885375977)]
3360	a_couple_of	[(19, 1.9510183334350586), (15, 1.375982403755188)]
3361	catch	[(2, 4.977449893951416)]
3362	tried_to	[(9, 3.9704272747039795)]
3363	877	[]
3364	grader	[(6, 2.345468282699585)]
3365	wake	[(17, 2.4198009967803955), (13, 2.098916530609131)]
3366	frosti	[(0, 0.8878768086433411)]
3367	wattag	[(1, 2.5840816497802734)]
3368	bear	[(0, 1.6200236082077026)]
3369	pull	[(1, 2.7418758869171143), (10, 1.2572609186172485)]
3370	fuse	[(10, 1.0290238857269287)]
3371	safe	[(2, 1.9442052841186523), (16, 1.1965217590332031)]
3372	fiend	[(14, 3.8735365867614746)]
3373	bad	[(14, 3.483297109603882), (9, 2.0156261920928955)]
3374	lock	[(0, 2.52463436126709), (1, 2.5217061042785645)]
3375	incred	[]
3376	around	[]
3377	everybodi	[]
3378	jack	[(5, 2.335911989212036)]
3379	as_i_m	[(10, 1.0290238857269287)]
3380	came_in	[(15, 2.4971163272857666), (10, 0.8298423886299133)]
3381	feel	[(2, 2.5238852500915527), (11, 2.241053581237793)]
3382	yesterday	[(19, 3.540684700012207), (10, 0.8298423886299133)]
3383	so_i_decid	[(0, 0.8878768086433411)]
3384	sticki	[(0, 1.6200236082077026)]
3385	so_far	[(1, 0.9770833849906921), (11, 0.9495302438735962)]
3386	gone	[(6, 1.8914711475372314), (10, 1.4933147430419922)]
3387	mutipl	[(0, 0.8878768086433411)]
3388	kept	[(13, 2.899850606918335), (11, 2.6375327110290527)]
3389	broth	[(10, 1.0290238857269287)]
3390	miss	[(13, 2.441460371017456), (1, 1.7544881105422974)]
3391	purchas	[]
3392	drill	[(6, 3.7409634590148926)]
3393	replac	[(3, 1.6207255125045776), (13, 1.5930546522140503)]
3394	dirt	[(11, 4.830665111541748)]
3395	anomali	[(13, 3.5958824157714844)]
3396	sit	[(2, 2.905337333679199), (9, 2.317538261413574)]
3397	sustain	[(16, 3.2105259895324707), (0, 0.7160161733627319)]
3398	bush	[(7, 4.601984977722168)]
3399	come	[(9, 1.1862202882766724), (4, 1.0425066947937012)]
3400	i_ll	[(12, 2.0548250675201416), (0, 1.099931240081787)]
3401	process	[(11, 3.220390558242798), (9, 2.0156261920928955)]
3402	something_i	[(1, 2.083897590637207), (0, 1.3064460754394531)]
3403	chemo	[(0, 0.8878768086433411)]
3404	serial	[(14, 3.8735365867614746)]
3405	luck	[(8, 5.869152545928955)]
